"Mon-Yr","CA","Alameda","Amador","Butte","Calaveras","Contra-Costa","Del Norte","El Dorado","Fresno","Glenn","Humboldt","Imperial","Kern","Kings","Lake","Lassen","Los Angeles","Madera","Marin","Mariposa","Mendocino","Merced","Mono","Monterey","Napa","Nevada","Orange","Placer","Plumas","Riverside","Sacramento","San Benito","San Bernardino","San Diego","San Francisco","San Joaquin","San Luis Obispo","San Mateo","Santa Barbara","Santa Clara","Santa Cruz","Shasta","Siskiyou","Solano","Sonoma","Stanislaus","Sutter","Tehama","Trinity","Tulare","Tuolumne","Ventura","Yolo","Yuba","...56","Condo","LA Metro","Central Coast","Central Valley","Far North","Inland Empire","S.F. Bay Area","SoCal"
2020-07-01,666320,1027500,"355000",395000,"349900","785000","332000","550000",320000,"257500",349000,"287500",282980,"275000","307000","205000",660340,"313850",1545500,"425000","485000",319900,"669500",749500,782500,"500000",880000,550000,"350000",462000,422740,"675000",350000,719000,1665000,"410000",659000,"1719440",9e+05,1380000,"985000","300000","253000","499750",714950,"360000","350000","264000","384000","268000","325000",720000,"505000","343750",NA,5e+05,590000,"785000","377720","318250","420000",1050000,"622500"
2020-08-01,706900,1028220,"353500",415000,"381000","805000","283500","570000",322000,"263500",340000,"279000",285840,"265500","309500","249000",692630,"329000",1512500,"380750","524000",335000,"665000",832500,867000,"475000",930000,538750,"392000",486500,425000,"625000",350000,732560,1663000,"425000",666840,"1812500",1020000,1400000,"1050000","315000","260000","515000",715000,"370000","335000","290000","290000","280220","318000",741500,"525500","332400",NA,506000,615000,"812500","385000","325000","435000",1068000,"640000"
2020-09-01,712430,1050000,"359900",403300,"392000","783000","308000","588000",325000,"347520",345000,"275000",292000,"264000","307500","272500",766010,"331120",1550000,"457500","500250",300500,"875000",860000,9e+05,"478750",915000,530000,"412000",480000,439000,"687000",359900,735000,1665000,"435000",684500,"1772500",1e+06,1402500,"1062500","331500","267950","499950",715000,"375000","351000","285000","349000","275000","325000",787500,"530000","342000",NA,527000,630000,"838500","390000","349900","445000",1060000,"656750"
2020-10-01,711300,1049000,"366500",401500,"393640","787250","325000","559000",331500,"287500",379500,"280000",295000,"290500","325000","194500",745080,"302750",1468500,"375000","529500",322500,"844500",850000,749380,"492500",930000,548000,"385000",485000,440000,"634000",365000,749000,1625000,"431440",700500,"1680000",1037500,1442500,"1060000","344900","286000","508000",720000,"377000","346050","283500","307500","283000","349500",750000,"517250","350000",NA,520000,632710,"850000","395000","344000","445000",1100000,"657750"
2020-11-01,698980,1049040,"360000",405000,"407120","810000","308750","585000",323500,"334750",351000,"290000",290000,"265000","317000","231250",673310,"320000",1425000,"374000","494000",315500,"806000",850000,824500,"466250",930000,552650,"385000",490000,442500,"665590",380250,740000,1697500,"441500",699500,"1650000",955000,1383000,"1050000","327250","263000","505250",715000,"389000","370000","371000","246450","280000","337500",760000,"511000","352500",NA,520000,630000,"825000","400000","340000","450000",1100000,"657820"
2020-12-01,717930,1060000,"355000",408460,"397500","763000","346000","538350",325500,"297500",370000,"287000",3e+05,"281750","306950","215000",660000,"335000",1459000,"380000","540000",315000,"880000",785000,842000,"508000",950000,559000,"305000",488250,442250,"729500",378500,730000,1581000,"435750",711000,"1700000",970000,1375000,"1070000","307500","228000","510000",720000,"380000","369900","273250","259000","295000","330000",740000,"515000","360000",NA,520000,625250,"825000","395000","325000","450000",1058000,"650000"
2021-01-01,700150,1060000,"386250",420000,"398500","765000","399000","600000",325000,"247500",366000,"285950",302000,"278750","300000","249500",697660,"325000",1350000,"400000","517500",307000,"1112500",860000,835000,"525000",971000,581000,"315000",495500,450000,"695000",390000,730000,1672500,"425000",698000,"1605000",920000,1375000,"1110000","329000","257000","510000",715000,"385000","350000","250000","350000","306920","350500",776000,"485000","395000",NA,515000,630000,"829900","387250","335000","457000",1050000,"650000"
2021-02-01,699720,1100000,"406280",397000,"441500","817500","359000","577500",350000,"319500",360000,"291990",295000,"280000","326500","208250",664120,"354500",1540000,"397500","525000",318750,"1435000",820000,931500,"519500",995000,599500,"329500",519500,463000,"700000",389900,765000,1786400,"436300",7e+05,"1900000",1174080,1486250,"1058000","329950","322500","509750",740000,"405000","395000","299000","247250","288500","375000",750000,"520000","370000",NA,530000,649000,"828500","405000","335000","470000",1151500,"675000"
2021-03-01,759890,1163000,"430000",406000,"435850","920000","309000","652500",350000,"325000",359000,"287890",310000,"292500","333000","252000",689440,"365000",1627500,"421360","510000",318000,"1700000",931000,929000,"530000",1025000,610000,"385000",535000,485000,"765000",412000,8e+05,1755000,"457750",737500,"1985000",1075000,1600000,"1100000","345000","259500","549000",765000,"407500","364250","299000","312500","306650","343600",770750,"530000","359500",NA,552500,680000,"871840","415000","350000","495000",1225000,"705000"
2021-04-01,808410,1300000,"415000",438500,"475000","990000","364170","654750",355000,"302500",425000,"305000",315000,"305000","324950","253000",718440,"378000",1610000,"343200","528000",325000,"974000",840000,950000,"555000",1100000,625000,"400000",545500,490000,"722500",405000,825120,1800000,"490000",799950,"2001000",1100000,1650000,"1265000","350000","302500","555000",777500,"419000","410000","362000","299500","309600","367000",865000,"566000","384700",NA,570000,725000,"925620","435000","367250","500000",1328440,"750000"
2021-05-01,813820,1312500,"427500",449000,"473800","1015000","415000","688000",361500,"384000",4e+05,"303750",317000,"315000","360000","247450",725680,"360000",1632500,"415000","602500",350000,"1140000",887000,837500,"563250",1100000,663450,"423000",560000,5e+05,"810000",410000,851000,1900000,"500000",775000,"2075000",1299000,1675000,"1300000","360000","289000","579000",780000,"440000","410000","348000","457500","324350","390700",806000,"617500","400000",NA,592000,725000,"900000","445000","365000","510000",1340000,"752250"
2021-06-01,819630,1300000,"461000",438000,"488280","990000","358500","702000",375000,"310000",420000,"322000",325000,"295000","335000","244950",796120,"357500",1712500,"409700","582500",360000,"822500",862500,955500,"566000",1138000,670500,"395000",575000,525000,"794690",435000,865000,1950000,"515000",799000,"2275000",935000,1750000,"1175000","365000","300000","575000",825000,"430000","395000","318500","285500","335000","413820",840000,"616000","430100",NA,6e+05,737500,"890000","452000","380000","525000",1350000,"766000"
2021-07-01,811170,1300000,"416000",454500,"463500","940000","355000","655000",370000,"320000",413000,"320000",330000,"320000","351000","215000",809750,"390000",1750000,"382000","650000",357500,"805000",828500,939000,"570000",1090000,650000,"454500",570000,514000,"781000",440000,860000,1852500,"506000",795000,"2110000",838000,1670000,"1185000","370000","350000","590000",761700,"430000","405000","402500","367500","330000","395000",825000,"587990","420000",NA,6e+05,731000,"869500","451950","400000","529000",1300750,"760000"
2021-08-01,827940,1300000,"425000",435000,"485000","889500","357500","680890",375000,"302500",408500,"350000",326000,"310000","335000","204500",830070,"377500",1560000,"475000","533000",369250,"819500",827500,9e+05,"570950",1100000,643750,"397500",570000,515000,"774510",435000,835000,1850000,"514480",770000,"1925000",1111960,1655000,"1255000","389900","327500","590000",770000,"435000","400000","349000","319500","317500","389000",853000,"595000","410000",NA,6e+05,731000,"905000","450000","387000","520000",1265000,"760000"
2021-09-01,808890,1300000,"432500",440880,"468500","897000","437500","650000",380000,"327500",430000,"330000",341500,"320000","372120","205000",886050,"375000",1710000,"459000","500000",370000,"844500",826250,950000,"549500",1100000,650000,"397000",570000,507000,"792500",437000,850000,1750000,"515000",755000,"1975000",1e+06,1630000,"1190000","365000","315000","570000",754000,"440000","410000","315000","375000","320000","382500",815000,"612500","409900",NA,6e+05,730000,"886900","450000","370000","520000",1290000,"755000"
2021-10-01,798440,1280000,"430640",460000,"432000","900500","360100","615000",385000,"307000",420000,"308500",340000,"325000","345000","232500",848970,"394880",1685000,"455000","534000",370000,"840000",865250,850000,"525000",1120000,649000,"470000",580000,510000,"768000",445000,850000,1822000,"500000",8e+05,"2110000",837000,1625000,"1136000","359500","329500","580000",750000,"440000","422550","343000","287000","325000","385000",830000,"582500","413000",NA,605000,725000,"865420","450000","370000","525000",1275000,"750000"
2021-11-01,782480,1300000,"432500",435000,"465320","876000","384380","665000",385000,"360000",450750,"283750",336940,"333500","335000","264750",769500,"392500",1535000,"499500","522500",375000,"840000",830000,811600,"561250",1150000,650000,"380000",586900,515000,"800000",440000,847750,1900000,"495000",775060,"2222500",1003000,1692500,"1260000","375000","299000","593000",775000,"435000","425000","325000","293500","335000","399000",858500,"585000","415000",NA,620000,720000,"899000","452000","380000","529000",1300000,"750000"
2021-12-01,797150,1200000,"399000",439500,"489000","830000","291000","620000",395000,"345000",450280,"346704",350000,"330000","341250","292000",826500,"375000",1510000,"390000","564950",375000,"972500",871000,1050000,"520000",1182500,655000,"420000",586000,515000,"790000",460000,836700,1690000,"490000",821000,"1945000",937500,1740000,"1200450","371000","273000","580000",794000,"440000","411000","322450","335000","320000","369500",850000,"609240","410000",NA,612750,720000,"900000","450000","379000","540000",1200000,"749900"
2022-01-01,766250,1250000,"400000",456000,"467500","829000","372500","607500",395000,"332500",425000,"335000",367000,"322500","349900","259000",800960,"394000",1466500,"350000","508500",387380,"950000",875000,862500,"550000",1195000,670000,"460000",590000,524000,"842500",450000,875000,1630000,"499950",851500,"2000000",912500,1716000,"1257500","375000","296000","583500",799000,"450000","415000","359000","354000","333000","386750",850000,"542500","402500",NA,6e+05,7e+05,"920400","455000","380000","539000",1171000,"740000"
2022-02-01,772180,1350000,"449000",426500,"510000","935000","390000","730000",405000,"412500",452500,"330000",370000,"327000","360000","239000",773490,"400000",1676000,"446250","509500",390000,"992500",885000,1005000,"547500",1260000,675000,"339000",605030,541500,"860000",450000,888000,1900000,"505500",830500,"2100000",1050000,1820000,"1380000","375000","340000","605000",815000,"452400","420000","311250","250000","338000","433500",887500,"666420","450000",NA,640000,725000,"912250","465000","375000","551000",1300000,"760000"
2022-03-01,851130,1430000,"440000",465000,"492000","965900","398000","750000",415000,"320000",430000,"330000",369750,"325000","370000","243000",781050,"430000",1720000,"530000","509000",385000,"1100000",911000,965000,"559000",1305000,701730,"391500",620000,560000,"835000",475000,950000,2060000,"550000",903000,"2280000",1300000,1950000,"1600000","390000","308000","610000",829000,"470500","460000","401880","370000","360980","450000",914000,"657000","432500",NA,660000,770000,"1050000","495000","395000","580000",1408000,"802500"
2022-04-01,877390,1500000,"445000",467250,"504500","1050000","357500","711000",425000,"281260",464300,"335000",385000,"360000","321000","245000",801680,"418000",2125000,"423000","545000",395000,"2362500",903500,975000,"617000",1325000,717000,"350000",630000,570000,"860000",495000,975000,2057500,"555000",890000,"2401000",1200000,1970000,"1410000","389000","322250","640000",870000,"485000","444000","350000","304250","370000","437500",955000,"633000","430000",NA,699000,8e+05,"1050000","500000","400000","580000",1500000,"837000"
2022-05-01,893200,1513060,"445000",5e+05,"525000","999000","320000","730000",420000,"405000",458500,"375000",385000,"381500","360000","302500",798720,"430000",1985000,"465000","595000",414250,"870000",900500,1048000,"560500",1295000,735000,"504000",650000,575000,"840000",490000,970000,2015000,"580000",931000,"2231500",9e+05,1927500,"1312500","406000","368000","620000",874500,"477000","450000","377500","300000","370000","449000",915000,"655000","442500",NA,675000,805000,"995000","510000","425000","596000",1465000,"845000"
2022-06-01,858000,1400000,"418250",445000,"495000","925000","400690","715000",425000,"325000",435000,"313000",380000,"327000","365000","260000",860230,"421000",1850000,"470000","582000",4e+05,"788500",854000,950000,"590000",1265000,718000,"400000",645000,560000,"854000",490000,950000,1900000,"580000",905000,"2155000",1250000,1820000,"1325500","395000","390500","625000",864000,"476440","451500","341000","324500","378000","430000",930000,"665000","455000",NA,655000,8e+05,"980000","500000","400000","585000",1360000,"830000"
2022-07-01,830870,1325000,"392450",450000,"459900","880000","376000","650000",407000,"360000",480000,"369250",362900,"350000","356000","260000",846320,"433000",1750000,"601000","667000",410000,"815000",924000,1067500,"595000",1231000,710000,"462500",625000,550000,"825000",490000,930000,1700000,"545000",895500,"1965000",902500,1740000,"1250000","389000","339000","600000",815000,"467000","437100","325000","325000","370000","435000",920000,"595000","445000",NA,643250,780000,"950000","485000","405000","575000",1258500,"808000"
